account no,name,age,balance,loan,marital,gender,education
15714397,Trentino,30,101014.08,no,divorced,Female,primary
15780038,Paterson,38,119208.85,no,married,Male,primary
15756305,Marchesi,66,0.0,no,married,Female,primary
15578799,Anayolisa,58,53772.73,no,single,Female,secondary
15800326,Poole,39,0.0,yes,married,Female,secondary
15785485,Zhou,41,138878.81,no,married,Female,secondary
15783958,Bates,37,130922.81,no,married,Female,tertiary
15727546,Olejuru,35,0.0,no,married,Male,primary
15739576,Bustard,20,0.0,no,single,Male,tertiary
15631333,Wade,25,130866.19,yes,married,Female,secondary
15604782,Tan,33,187257.94,no,married,Female,primary
15589643,Ngozichukwuka,41,0.0,yes,married,Female,secondary
15585533,Calabrese,36,147733.64,yes,married,Male,primary
15681506,Lane,43,0.0,no,married,Male,secondary
15630551,Forbes,33,163139.27,no,divorced,Male,tertiary
15698349,Davy,35,0.0,no,single,Female,secondary
15776631,Ma,36,119540.15,yes,married,Female,secondary
15762216,Barrera,41,129553.76,no,single,Female,unknown
15623927,Alexander,55,0.0,yes,married,Male,secondary
15681402,Ngozichukwuka,61,66101.89,no,married,Female,tertiary
15586264,Murray,43,140431.98,no,married,Male,primary
15594685,Hall,49,0.0,no,single,Female,secondary
15812945,Padovesi,29,0.0,no,divorced,Female,secondary
15734628,Lysaght,35,0.0,no,single,Female,tertiary
15629323,Kelechi,37,116471.43,yes,single,Female,tertiary
15666823,Nebechi,39,0.0,no,single,Male,tertiary
15777553,Hanson,56,123785.24,no,divorced,Female,secondary
15613097,Kao,33,0.0,no,single,Female,secondary
15622217,Tu,38,88758.95,no,single,Female,secondary
15703588,Palerma,25,153611.83,no,married,Male,secondary
15570835,Fallaci,57,112044.72,no,married,Female,secondary
15679299,Shen,27,123826.07,no,married,Female,secondary
15808044,Ts'ui,65,106804.26,no,single,Female,tertiary
15579208,Chikezie,48,0.0,no,married,Female,secondary
15684951,He,59,68892.77,no,married,Female,tertiary
15667620,Dreyer,43,0.0,no,married,Female,secondary
15582960,Short,33,125827.43,no,married,Female,primary
15590730,Hunt,34,0.0,no,single,Male,secondary
15763747,Ricci,36,0.0,no,married,Male,secondary
15778320,Teng,40,148495.64,no,single,Female,tertiary
15642787,Ijendu,37,133043.66,no,married,Male,primary
15624633,Kibby,45,74989.58,no,single,Male,secondary
15766765,Obiuto,39,60263.23,no,single,Male,secondary
15783615,Ramos,50,129370.91,no,married,Male,tertiary
15640161,Calabrese,44,157955.83,no,married,Male,secondary
15619889,Vasin,26,0.0,no,divorced,Male,secondary
15579166,Munro,30,70729.17,no,married,Female,secondary
15789097,Keeley,48,0.0,no,single,Male,unknown
15674880,Archer,50,0.0,no,single,Male,unknown
15778157,Murray,27,90721.52,no,married,Male,primary
15779064,Chidiegwu,27,0.0,no,married,Male,tertiary
15801265,Tang,45,57784.22,no,married,Female,primary
15589204,Farrar,33,131765.72,no,single,Male,secondary
15664543,Shaw,40,0.0,no,married,Male,primary
15582714,Napolitani,47,110022.74,no,single,Male,secondary
15797595,Greenhalgh,40,131569.63,yes,single,Female,secondary
15614034,Martin,61,164523.5,no,single,Male,tertiary
15763171,Hu,25,114330.95,yes,married,Female,secondary
15647266,Y?an,45,135923.16,no,married,Female,tertiary
15757577,Odili,61,0.0,no,married,Female,secondary
15736656,H?,49,0.0,no,single,Female,secondary
15635078,Chiemela,45,124693.48,no,divorced,Male,secondary
15680141,Yuan,35,147936.42,no,married,Female,secondary
15576945,Clements,29,0.0,yes,single,Male,secondary
15602034,Kolesnikov,34,126558.92,no,married,Female,primary
15732020,Rutherford,57,106938.11,no,married,Male,primary
15611029,Hsiung,33,140002.35,no,married,Female,tertiary
15621210,Angelo,46,123444.72,no,married,Male,primary
15569222,Mendes,32,147107.91,no,divorced,Male,secondary
15664639,McGregor,19,128514.84,yes,married,Male,tertiary
15724223,Bronner,55,0.0,no,single,Female,secondary
15644621,Mironova,40,106756.01,no,divorced,Female,secondary
15756056,Ku,28,0.0,no,married,Female,secondary
15700353,Evans,37,0.0,no,single,Female,secondary
15624388,Henderson,50,155393.32,no,married,Female,primary
15627212,Smith,36,110414.48,no,single,Female,secondary
15648005,Russell,33,0.0,no,married,Male,secondary
15681446,Sun,37,157098.52,no,married,Female,secondary
15775888,McDonald,38,85626.6,no,married,Female,secondary
15749019,Wong,45,93796.42,no,divorced,Male,tertiary
15709928,Niu,41,0.0,no,married,Female,primary
15784676,Fanucci,51,125268.03,no,married,Male,secondary
15748116,Zetticci,29,148143.84,no,single,Female,tertiary
15612193,Hsia,29,115545.33,yes,married,Male,tertiary
15762984,McIntosh,35,0.0,no,divorced,Male,secondary
15613713,Kozlova,30,44928.88,no,single,Male,primary
15664204,Meany,29,0.0,no,married,Male,primary
15639415,Thompson,35,162442.35,no,single,Male,tertiary
15806332,Le Gallienne,39,0.0,no,married,Female,secondary
15614929,Cheng,28,96213.82,no,married,Male,secondary
15695492,P'eng,29,156569.43,no,single,Female,secondary
15635972,Lloyd,36,0.0,no,single,Male,secondary
15616380,Wheeler,37,0.0,no,single,Female,secondary
15581440,Christie,48,110463.25,yes,single,Female,secondary
15654390,He,33,154575.76,no,single,Male,secondary
15660688,King,35,0.0,no,single,Female,primary
15806307,Favors,37,0.0,no,single,Male,secondary
15647975,Vida,26,147037.32,no,single,Male,secondary
15595728,Thomas,41,119276.31,no,divorced,Male,secondary
15735388,Wayn,25,108664.85,no,single,Female,secondary
15788535,Tan,44,0.0,no,married,Male,secondary
15765902,Gibson,38,163034.82,no,single,Male,secondary
15642345,Y?,49,93059.34,no,single,Female,secondary
15641250,Calabresi,38,179581.31,no,married,Male,secondary
15706163,Enyinnaya,46,113625.93,no,married,Male,secondary
15746708,Ritchie,55,119961.48,no,divorced,Male,secondary
15775203,Chia,45,129209.48,no,married,Male,secondary
15787907,Wang,42,137227.04,no,married,Female,secondary
15646764,Lorenzo,58,119024.75,no,single,Female,secondary
15678284,Pai,35,74623.5,no,married,Male,secondary
15726791,Nuttall,45,157929.45,no,married,Female,primary
15813144,Osborne,26,92606.86,no,married,Female,tertiary
15669342,Ferri,35,127862.93,no,married,Male,secondary
15710366,Hamilton,42,0.0,no,single,Female,secondary
15614934,McEwan,37,142711.81,yes,single,Female,secondary
15588701,Lai,38,0.0,no,married,Female,secondary
15665438,Hs?,43,163159.85,no,married,Male,secondary
15644896,Thompson,32,108586.86,no,single,Male,secondary
15670205,Boyd,41,110624.99,no,married,Female,secondary
15635776,Trevisani,43,154846.24,no,single,Female,primary
15791053,Lucciano,45,122917.71,no,single,Male,tertiary
15644005,Holman,33,0.0,no,single,Female,secondary
15796343,Bazhenov,31,82787.93,no,married,Female,secondary
15751057,Douglas,32,102500.34,no,married,Male,secondary
15623430,Hill,34,0.0,yes,married,Male,secondary
15682600,Lo,39,159492.79,no,single,Male,tertiary
15769312,Forbes,48,0.0,yes,married,Male,primary
15708212,Lin,54,118241.02,no,single,Female,secondary
15650258,Sinclair,35,113090.4,no,married,Female,secondary
15604345,Kemp,22,65763.57,no,married,Female,secondary
15578297,Ebelegbulam,43,125537.38,no,married,Female,primary
15671789,Woods,31,94263.91,no,single,Male,secondary
15726186,Genovese,29,133434.57,no,divorced,Male,primary
15764618,Tseng,39,0.0,no,single,Female,tertiary
15730738,Chiang,31,0.0,no,single,Male,secondary
15637650,Williams,50,94748.76,no,married,Male,tertiary
15606267,Wilson,38,98640.74,no,single,Female,secondary
15625904,Wang,26,74681.9,no,single,Male,secondary
15654463,Moore,34,0.0,yes,single,Male,secondary
15774151,Iadanza,41,179915.85,no,married,Female,secondary
15693259,Wallace,30,128207.23,yes,single,Male,secondary
15642468,Clark,42,132739.26,no,single,Male,secondary
15758531,Y?,40,0.0,no,divorced,Female,primary
15728352,Yermakov,27,120509.81,no,married,Male,secondary
15637240,Wei,46,124547.13,no,married,Male,secondary
15595588,Chukwunonso,39,0.0,no,single,Female,secondary
15778395,McIntyre,34,88815.56,no,divorced,Male,tertiary
15711825,Ts'ai,35,82231.51,no,single,Female,unknown
15599251,Chung,32,184715.86,no,married,Male,primary
15570004,Tsou,31,0.0,yes,married,Male,secondary
15656912,Aitken,51,0.0,no,single,Male,primary
15657342,Dawson,28,147972.19,no,single,Male,secondary
15716284,Ward,43,0.0,no,single,Male,tertiary
15672374,Pai,52,170008.84,yes,married,Male,secondary
15732476,Ifeanyichukwu,27,0.0,yes,single,Female,secondary
15747724,Briggs,34,0.0,no,married,Female,primary
15633877,Morrison,42,95386.82,no,married,Female,primary
15672516,Wall,51,90373.28,no,single,Male,secondary
15607827,Nebechukwu,34,133467.77,no,single,Male,secondary
15751336,Yao,30,0.0,no,single,Male,secondary
15646539,Liao,31,96288.26,no,single,Male,secondary
15756901,Ch'ang,26,91547.84,no,married,Female,secondary
15809286,Burke,37,138292.64,no,divorced,Male,secondary
15759021,Kay,35,0.0,no,divorced,Male,primary
15725039,McIntyre,32,71667.74,no,married,Male,primary
15579130,Chidiegwu,43,118994.84,no,divorced,Female,unknown
15754112,Musgrove,55,0.0,no,single,Male,secondary
15735522,Boulger,37,145610.07,no,married,Male,secondary
15613326,Gow,33,138162.81,no,married,Female,secondary
15739502,Amaechi,31,135020.21,no,single,Female,secondary
15670914,Robe,38,0.0,no,divorced,Male,secondary
15604073,Bibi,25,135161.67,no,single,Female,tertiary
15806027,Niu,52,0.0,yes,married,Female,secondary
15574886,Palerma,32,94486.47,no,married,Male,primary
15707120,Cocci,46,117640.39,no,married,Male,secondary
15800845,Artemieva,33,111379.55,no,married,Female,unknown
15603914,Arcuri,40,0.0,yes,married,Male,unknown
15722765,Owen,57,136820.99,yes,married,Female,tertiary
15783305,Franklin,46,98752.51,no,single,Female,tertiary
15574842,Lorenzo,25,158266.42,no,single,Female,tertiary
15607837,Muriel,29,105599.67,no,married,Female,primary
15714877,MacDevitt,29,0.0,no,single,Female,secondary
15782941,Chijindum,31,0.0,no,single,Male,secondary
15630167,Gibson,39,139723.9,no,single,Female,secondary
15759038,Whitehead,41,141806.46,no,single,Female,secondary
15661821,Johnstone,49,132571.67,yes,single,Female,secondary
15728006,Endrizzi,40,180516.9,no,single,Male,primary
15712176,Burke,31,0.0,no,single,Male,secondary
15689351,Johnson,41,92805.72,no,married,Female,primary
15782247,Yeh,22,0.0,no,divorced,Male,secondary
15769064,Marshall,39,135309.36,no,single,Male,secondary
15718153,Kao,74,128917.84,no,married,Female,tertiary
15613189,Browne,52,56580.93,no,married,Female,secondary
15661734,Taylor,42,131390.75,no,married,Male,primary
15592645,Gibbons,37,0.0,yes,married,Male,secondary
15768387,Nott,41,0.0,no,married,Male,secondary
15792525,Lei,61,97361.66,no,married,Female,secondary
15586976,Alexeeva,42,0.0,no,married,Female,secondary
15790659,Sheets,59,0.0,yes,single,Male,tertiary
15691446,Tokaryev,29,0.0,yes,married,Male,secondary
15772632,Ts'ui,34,0.0,no,married,Female,primary
15706587,Johnston,57,0.0,no,married,Male,secondary
15572461,Kung,29,102714.65,yes,married,Female,tertiary
15654409,Unwin,34,67816.72,no,married,Female,tertiary
15568025,Hsueh,51,81710.46,no,married,Male,secondary
15715769,Hao,26,75237.54,no,married,Male,secondary
15667458,L?,28,124023.18,no,married,Male,secondary
15567980,Frater,46,100727.5,no,married,Female,primary
15679294,Brennan,46,107238.85,no,married,Female,secondary
15606507,Pisani,24,0.0,no,married,Male,primary
15578825,Golubev,29,139994.66,no,married,Female,secondary
15619935,Vanmeter,59,126224.87,no,married,Female,tertiary
15636089,Hs?,51,145751.03,no,married,Female,secondary
15727490,Scott,47,0.0,no,married,Male,secondary
15591766,Crawford,25,121166.89,yes,married,Female,primary
15641629,P'eng,38,0.0,no,married,Female,unknown
15813303,Rearick,88,0.0,no,married,Male,secondary
15756920,Genovesi,63,70655.48,no,single,Male,secondary
15726403,Glenny,41,129901.21,no,married,Male,unknown
15592765,Marks,40,125470.81,no,divorced,Male,secondary
15704442,Fleming,53,169406.33,no,divorced,Female,secondary
15641136,Davison,32,0.0,no,married,Male,unknown
15725818,Chibuzo,40,107041.3,no,married,Male,secondary
15612071,Wilson,32,95153.77,no,married,Female,tertiary
15719809,Endrizzi,32,145166.09,no,married,Male,secondary
15716518,Yuryeva,27,0.0,no,married,Female,unknown
15742210,Ugochukwu,38,65962.63,no,married,Male,primary
15630617,Lo Duca,36,140418.81,no,married,Male,tertiary
15720838,Gallo,31,139799.63,no,married,Female,unknown
15595537,Trout,49,171787.84,no,married,Male,secondary
15623196,Morley,38,149238.97,yes,married,Male,secondary
15679249,Chou,57,163146.46,no,married,Female,secondary
15693199,Shao,37,0.0,no,single,Female,primary
15661219,Trentino,32,0.0,no,married,Male,primary
15617136,Mazzanti,38,61482.47,no,married,Female,secondary
15760294,Endrizzi,41,145150.28,no,single,Female,secondary
15652808,Monaldo,41,126670.37,yes,divorced,Female,secondary
15657139,Otutodilinna,40,84390.8,no,divorced,Female,primary
15803790,Allen,37,89728.86,no,single,Male,primary
15764105,Milne,57,0.0,no,married,Female,secondary
15672610,Somadina,40,118628.8,no,married,Male,tertiary
15766896,Chieloka,37,0.0,yes,married,Male,primary
15587735,Chukwuebuka,39,96863.13,no,married,Male,tertiary
15659501,Chioke,38,142263.45,no,married,Female,tertiary
15745001,Kovalev,36,0.0,no,divorced,Female,tertiary
15651140,Doherty,32,0.0,no,married,Female,tertiary
15571148,Baranov,21,0.0,no,married,Female,primary
15776824,Rossi,28,122724.37,yes,married,Male,tertiary
15633141,Robinson,35,174902.26,no,single,Female,primary
15764174,Bidencope,26,0.0,yes,divorced,Female,secondary
15778155,T'ien,31,108914.17,yes,married,Female,tertiary
15715920,De Bernales,23,98052.66,no,divorced,Male,secondary
15671917,Wade,46,123873.19,no,single,Male,tertiary
15666548,Chung,56,111920.13,no,divorced,Female,secondary
15625623,Stevenson,45,0.0,no,divorced,Female,secondary
15748123,Chienezie,20,0.0,no,married,Male,tertiary
15648735,Cashin,37,0.0,no,divorced,Male,primary
15634974,Seppelt,37,75150.34,yes,married,Female,unknown
15713378,Brownless,38,0.0,no,married,Male,primary
15753370,McDonald,38,114753.76,no,married,Female,secondary
15782659,Mamelu,32,0.0,no,divorced,Male,secondary
15583364,McGregor,32,111871.93,no,single,Female,secondary
15625942,McDonald,45,0.0,no,married,Female,tertiary
15720284,Crawford,37,135927.06,no,married,Female,secondary
15679642,Feng,44,0.0,no,single,Male,secondary
15628007,Genovese,33,0.0,no,married,Male,secondary
15661974,Pirozzi,46,57037.74,no,married,Male,secondary
15689341,Gibbs,50,0.0,no,married,Female,secondary
15607993,Milne,52,79468.96,no,married,Female,primary
15693267,Dickson,34,121063.85,yes,married,Female,secondary
15769522,O'Connor,51,118537.47,no,married,Male,secondary
15755825,McGuirk,39,0.0,no,divorced,Male,tertiary
15598175,Toscani,26,105082.07,no,single,Female,secondary
15744327,Ruth,40,0.0,no,married,Male,tertiary
15798666,Hughes,36,0.0,no,divorced,Female,secondary
15577064,Onyekaozulu,36,104702.65,no,married,Male,secondary
15759436,Aksenov,50,95813.76,no,married,Female,secondary
15690231,K'ung,62,167026.61,no,married,Female,unknown
15751561,Meng,61,102453.26,no,married,Male,secondary
15739068,Nwoye,25,148045.45,no,married,Male,secondary
15758056,Calabresi,35,0.0,no,married,Male,primary
15742269,Milano,24,0.0,no,single,Female,unknown
15726490,Kirby,52,0.0,no,married,Male,tertiary
15738411,Ho,34,104498.79,yes,married,Male,tertiary
15727919,Chukwuemeka,29,0.0,no,single,Female,tertiary
15709396,Hale,42,0.0,no,single,Male,secondary
15654106,K?,26,149542.52,no,married,Male,secondary
15621653,Rice,29,87946.39,no,divorced,Female,secondary
15598086,Brown,45,68639.57,no,single,Female,secondary
15752300,Sagese,47,148826.32,no,married,Male,tertiary
15658693,Aksyonova,60,0.0,no,married,Female,secondary
15631838,Findlay,61,108166.09,yes,married,Male,secondary
15803804,Walker,35,103214.71,no,married,Female,secondary
15578809,Hao,40,134760.21,no,married,Male,tertiary
15752026,Hammer,58,0.0,no,single,Male,tertiary
15723706,Abbott,33,90124.64,no,single,Female,unknown
15752838,Lucas,38,0.0,no,married,Male,primary
15569571,Davydova,46,87361.02,no,single,Female,secondary
15769703,West,45,111257.59,yes,married,Female,tertiary
15679770,Smith,61,131583.59,yes,single,Female,secondary
15791102,Mai,41,95020.8,no,married,Male,secondary
15655192,Fiorentino,24,0.0,no,married,Female,secondary
15709487,Freeman,34,80242.37,no,married,Male,primary
15687130,Nkemjika,43,0.0,yes,divorced,Female,secondary
15755178,Ramos,50,0.0,no,married,Male,tertiary
15634772,Mario,59,122661.39,no,married,Female,primary
15617197,Chien,50,0.0,no,divorced,Male,unknown
15631240,Dubinina,36,0.0,no,divorced,Female,secondary
15784301,Wang,42,0.0,no,single,Male,secondary
15631310,Hsieh,53,0.0,no,married,Female,secondary
15756560,Moran,46,81742.84,yes,single,Female,secondary
15732270,Hung,71,0.0,no,married,Male,secondary
15739357,Moss,30,145127.85,no,single,Male,secondary
15771540,Fedorova,38,148912.44,no,divorced,Male,unknown
15567486,Li,41,0.0,no,married,Female,secondary
15714634,Nebechi,26,89900.24,no,single,Male,secondary
15727021,Obialo,30,119027.28,no,married,Female,secondary
15650670,Bateson,40,105222.86,no,married,Female,unknown
